lat_bin_center,lon_bin_center,fishing_days,fishing_hours,fishing_kwh
-42.125,-62.375,1,0.08597222222222221,144.08536547602637
-39.125,-56.375,2,1.5448611111111112,2233.8167039754444
-41.875,-58.625,2,6.706111111111113,9731.202946625644
-40.125,-56.875,1,2.0501388888888887,2980.1504128131155
-50.375,-68.125,6,8.318888888888887,9786.22174388246
-42.875,-59.375,20,194.95305555555575,326732.0715263501
-41.375,-57.375,31,281.86249999999995,423476.2412680663
-42.625,-59.125,5,11.541805555555552,19343.518507953588
-39.375,-55.625,4,12.703472222222226,12212.650752205169
-43.125,-63.375,4,25.776111111111106,44286.923725571076
-43.625,-64.625,1,0.8669444444444445,1489.5304539895612
-49.625,-65.625,2,5.69125,8310.01324562102
-40.125,-56.375,3,16.802500000000002,18243.591299210228
-40.625,-57.125,1,0.8058333333333333,875.9842319145915
-41.625,-64.125,4,26.228472222222226,9579.119923342361
-47.625,-63.375,46,218.90194444444415,478310.28745522734
-45.625,-65.375,1,1.2895833333333333,1251.627522497404
-41.125,-60.375,3,9.340416666666666,9715.771038105282
-39.125,-60.125,10,90.88416666666666,60688.911770009676
-46.125,-63.375,5,42.81583333333334,58385.25992261579
-44.875,-63.125,1,0.8566666666666665,869.7884634588
-46.375,-63.625,1,11.957499999999996,17381.821667958306
-55.625,-65.375,1,3.0009722222222224,3667.2806951779294
-47.625,-61.375,2,5.090138888888889,5624.966610823877
-48.875,-67.375,4,5.340694444444446,6101.207167628327
-46.625,-62.625,1,2.052777777777778,3661.5937295533613
-44.625,-62.125,2,32.52305555555557,47149.27405487301
-46.875,-61.375,2,21.836111111111105,33404.489671222254
-46.875,-61.875,1,0.8109722222222223,1240.6107059551375
-46.625,-61.125,2,15.27138888888889,23657.21540192503
-44.625,-61.625,2,5.065972222222223,7749.833104934687
-47.875,-63.375,5,22.510694444444443,34903.790084140346
-39.375,-58.125,3,9.970972222222219,15811.183600139366
-40.125,-59.125,1,4.678611111111111,7418.9735587231635
-51.375,-68.125,15,147.78152777777788,104360.6896394096
-51.375,-67.875,10,66.30166666666668,49419.13083802202
-41.625,-60.125,2,2.1845833333333333,3646.778081239475
-43.875,-63.625,7,35.306666666666686,58938.277225235404
-45.875,-63.125,6,41.39375000000002,69099.59345426952
-45.125,-65.625,1,0.6901388888888889,1152.0656294538082
-44.875,-63.875,1,0.5233333333333332,873.6130593242001
-41.625,-61.125,8,33.326388888888886,38967.57043983846
-47.875,-61.625,2,3.545555555555555,4972.627637114984
-45.125,-60.125,1,1.5843055555555554,2655.22094343301
-46.125,-63.625,8,64.24291666666666,76028.64271033785
-49.875,-67.375,4,8.170277777777775,6270.3309519327195
-51.625,-68.625,2,12.303333333333333,9442.270374426413
-50.625,-68.125,2,3.687916666666668,2830.314788812251
-54.625,-63.125,71,347.5368055555548,1252978.5720053166
-37.375,-55.875,1,0.29583333333333334,405.67568739008334
-39.125,-57.125,1,1.0013888888888889,1373.2026789119723
-39.875,-56.625,1,0.6377777777777778,874.5834537536443
-43.375,-63.625,13,100.63944444444458,110601.21069149234
-42.875,-63.125,1,4.565694444444444,5017.628386072155
-53.625,-61.875,2,11.646944444444449,14232.925650772013
-52.375,-64.625,1,1.0468055555555555,2685.5362127234707
-50.125,-63.875,1,1.9852777777777777,5093.147754367691
-41.375,-61.875,8,46.683333333333344,44273.947078465615
-45.125,-64.875,4,14.562777777777779,17285.759011912858
-38.875,-57.875,2,9.108749999999999,6413.838361998311
-42.375,-61.125,1,0.6940277777777778,1008.8619749899833
-40.875,-60.125,1,2.8683333333333336,3399.8220865260005
-42.625,-61.375,4,20.490138888888897,29785.150752110723
-46.375,-61.375,4,62.25986111111109,74684.04663327415
-41.125,-57.625,28,248.14583333333337,270477.74895253836
-41.625,-58.375,23,181.44388888888886,353072.21897700534
-39.125,-55.875,91,1471.237638888889,1365695.5861655856
-39.125,-58.125,2,1.8143055555555556,1708.976970263754
-40.875,-59.375,23,98.92583333333334,122695.35811774193
-44.125,-63.875,60,2068.774444444445,3048714.710448651
-45.625,-63.125,25,770.6844444444444,1205563.9433840546
-46.875,-66.125,4,6.935416666666666,11534.149622516885
-43.625,-64.625,3,6.340416666666666,11828.594131086518
-45.375,-66.125,26,148.46624999999997,240431.15513390253
-43.625,-64.125,5,13.3475,18400.025701762443
-46.125,-67.375,1,1.1852777777777777,1829.9582994379111
-43.625,-62.875,40,747.0166666666669,1012085.872034074
-40.375,-59.875,3,20.244305555555556,17898.40567173683
-42.125,-64.125,2,58.01152777777777,89323.65253759474
-40.125,-59.375,19,171.64138888888886,295393.0102480806
-40.125,-59.125,21,131.79083333333332,178878.73345572175
-39.625,-55.875,24,156.17625,139883.0553211796
-38.375,-57.125,3,4.222916666666666,3889.6012258820588
-39.625,-56.375,21,268.67847222222224,355638.4166052283
-40.125,-57.125,16,152.28972222222222,168564.14721274195
-40.875,-60.625,11,57.98472222222223,50425.7127735903
-44.625,-65.125,4,16.136944444444445,18674.078497929684
-44.875,-65.125,3,5.539444444444444,3667.35812256514
-39.125,-57.625,1,8.192083333333333,7516.50503824304
-45.125,-61.375,5,17.60763888888889,19942.603990292882
-48.875,-61.125,1,7.550555555555557,8551.841635403529
-44.125,-61.125,2,9.441111111111109,10693.10549275605
-48.125,-61.125,6,18.01513888888889,20454.09268374292
-45.625,-62.625,4,5.716666666666667,7764.4826846563265
-39.875,-59.125,22,189.51680555555564,227661.07619231165
-40.125,-58.625,13,167.28861111111118,199492.43690024887
-53.125,-64.125,25,175.25166666666658,409405.5097413917
-47.125,-61.875,41,164.48916666666668,352354.0826913469
-42.125,-60.375,4,13.995138888888889,19681.542333419988
-43.875,-64.375,5,8.872916666666669,16017.733224717118
-34.875,-57.625,2,3.308472222222222,4207.626690967612
-45.875,-65.125,1,3.2631944444444443,3373.5917819354654
-37.125,-56.875,9,49.40513888888889,30915.103842922606
-43.625,-59.625,80,1118.0893055555666,1873864.6281515916
-40.375,-60.125,1,1.54875,2123.7979296182248
-42.375,-61.625,4,53.11416666666667,59878.77761907147
-47.875,-61.625,8,30.920000000000005,76731.74582938786
-45.875,-65.875,1,4.009166666666666,5533.076313374383
-45.875,-64.125,5,10.440555555555555,11416.101454249056
-41.125,-62.625,1,4.388472222222222,2282.8194362906725
-45.375,-66.125,2,3.103611111111112,4255.976014281127
-44.625,-62.375,5,8.985277777777778,11550.635874400425
-43.125,-61.625,1,0.4691666666666667,643.3673577482166
-46.625,-65.625,1,1.286111111111111,1592.1047459996664
-45.125,-63.625,17,142.13874999999996,167356.13214458895
-42.625,-61.125,13,160.59277777777777,263977.1426532382
-47.625,-61.875,9,21.315555555555555,38995.37685634612
-48.375,-62.125,2,10.605138888888892,12071.075113174966
-44.375,-59.875,2,8.474166666666664,6628.555013185748
-39.875,-55.875,2,4.716666666666667,4121.492828191963
-47.125,-63.875,3,23.74861111111111,25495.28542891597
-46.125,-61.625,19,92.96680555555558,127085.24207226872
-47.875,-63.625,8,40.986666666666665,46506.15897906634
-49.625,-67.375,5,20.868611111111115,23521.782866586625
-42.375,-61.375,4,22.129027777777775,28854.88045599774
-48.125,-65.625,1,1.0680555555555555,1220.1462335594583
-43.875,-62.875,2,8.799305555555556,10490.654565800744
-39.625,-56.375,1,4.728194444444444,6530.633185208617
-38.875,-57.125,3,20.535694444444438,28364.122752559713
-47.625,-64.125,1,2.515416666666667,3729.372196117275
-41.125,-56.875,1,2.9211111111111108,5254.993664157722
-50.875,-68.125,1,4.018333333333334,5512.007725305801
-41.875,-61.125,24,192.13902777777776,224662.53767052718
-41.875,-60.625,7,17.839999999999996,20859.7894888784
-44.625,-62.875,1,5.080972222222224,5941.032004170082
-41.375,-61.875,3,5.975138888888889,6986.554898488397
-43.375,-65.125,1,0.16361111111111112,253.33113657206945
-47.875,-65.875,3,8.507222222222223,5627.605237897875
-45.625,-65.375,7,52.73694444444445,39771.15979767311
-46.375,-65.125,9,52.97138888888885,36726.13429475181
-42.625,-59.125,6,28.49930555555556,38590.49773138585
-39.125,-55.875,3,17.460694444444457,27632.623053650506
-41.125,-59.625,1,3.1984722222222226,4649.406128085717
-48.125,-62.375,11,40.719722222222195,58747.83209868622
-47.625,-64.875,1,3.2370833333333366,5425.1980826328645
-47.625,-64.625,1,5.225833333333335,8758.248726011254
-44.875,-60.625,1,1.3158333333333332,2205.2742367041587
-41.125,-64.625,6,25.30624999999999,9242.30742478009
-37.375,-54.875,5,16.423472222222223,26154.649938651957
-49.875,-65.625,2,5.620833333333333,7983.649854942185
-53.125,-64.875,4,10.820833333333336,28234.775548251746
-49.875,-66.875,3,7.670416666666666,10607.89929638792
-36.375,-56.125,3,24.368472222222223,13493.655484222587
-46.125,-63.625,1,12.29944444444444,19044.13593402053
-44.625,-60.625,3,39.49555555555554,44244.26192814993
-44.125,-62.625,3,18.984722222222224,19275.516386216506
-45.125,-63.875,2,8.08625,8210.10929491485
-54.875,-63.375,37,57.06819444444447,233771.03882247797
-52.625,-62.875,2,2.268611111111111,13085.71360367413
-50.375,-68.875,1,1.7211111111111115,1966.1966354055667
-47.625,-62.375,14,87.0506944444445,181272.8988770119
-46.625,-61.375,6,55.7177777777778,67368.98081168826
-40.125,-57.625,1,2.2197222222222224,2365.6495578501253
-44.125,-60.375,2,10.571666666666665,11988.949637543948
-39.125,-58.375,1,14.505694444444444,16450.390050642804
-50.875,-67.875,4,8.342777777777776,6140.126043466468
-44.875,-63.875,2,12.37402777777778,8518.441850971401
-54.625,-61.875,19,130.28430555555556,459656.8968778066
-55.125,-64.875,1,0.2459722222222222,867.8161801813778
-54.375,-61.875,1,1.4765277777777777,5209.347155001824
-53.375,-62.375,5,26.107916666666664,96021.43179290133
-39.875,-57.875,1,1.9115277777777777,2621.274406361369
-37.625,-55.125,2,5.2212499999999995,7159.890195331176
-37.625,-56.375,1,2.4252777777777776,3325.7788043218943
-39.625,-59.875,1,0.8748611111111111,1199.6953778733027
-37.875,-55.125,1,1.347361111111111,1847.6337292822527
-37.625,-55.375,1,0.4376388888888889,600.1333760404473
-38.375,-55.875,1,0.872638888888889,1196.6480487661472
-53.625,-63.625,20,76.71347222222228,214790.9337601502
-54.125,-63.875,3,12.254999999999995,70688.81018328578
-52.875,-62.875,2,1.6758333333333335,9666.476083135307
-44.125,-62.625,4,38.52611111111112,42339.607056118475
-43.625,-63.375,5,38.72138888888887,42554.214348145906
-49.625,-66.875,7,37.04749999999999,89924.45267152127
-53.625,-61.375,3,17.15527777777778,20964.279025639287
-52.375,-64.375,1,1.4691666666666665,3760.3304374699924
-49.375,-61.875,1,0.7661111111111112,1135.8410376999002
-49.625,-63.375,3,9.325833333333332,11615.274745590574
-47.625,-63.375,1,2.4941666666666666,3955.0533505774088
-42.125,-58.625,1,4.5119444444444445,7154.686665934831
-39.375,-61.125,1,0.22,301.1115454292
-53.875,-66.125,2,2.021111111111111,1961.624524219951
-44.875,-64.375,2,5.276111111111112,5120.821359680284
-38.125,-57.375,36,136.29138888888886,239327.11352945727
-34.875,-57.375,2,17.69097222222222,7716.677674914776
-39.875,-59.125,9,55.04597222222223,80634.66039719291
-43.375,-65.125,29,121.2790277777778,105559.80476158219
-39.375,-58.625,4,29.062916666666666,42246.827066755875
-46.375,-61.875,8,91.97569444444453,117047.44078344916
-40.625,-56.625,3,11.755416666666662,18603.670009926464
-38.375,-57.375,3,9.72875,12899.915567668586
-38.125,-57.375,25,59.11305555555555,106864.06371328882
-42.125,-59.625,1,1.127361111111111,1543.0065746520308
-42.125,-59.375,67,692.2133333333333,1393495.687672473
-44.125,-62.875,63,3457.3227777777793,5328848.486270307
-46.375,-64.375,9,46.957499999999996,53180.5792052899
-45.375,-63.125,36,787.2915277777779,1158738.5460268331
-42.375,-60.375,3,37.82097222222223,50991.411690671084
-45.125,-63.125,53,1725.861944444445,2727631.669000066
-39.375,-57.625,1,8.383333333333333,8873.4226667625
-38.375,-56.375,3,24.506388888888885,28905.217960792892
-37.375,-55.625,2,25.95958333333333,12841.157071587882
-41.125,-58.125,4,36.71291666666667,57778.213553665235
-39.625,-58.375,5,31.544583333333332,23471.598306598506
-44.625,-61.375,68,432.28750000000014,462226.5249156498
-45.625,-66.125,1,3.609861111111111,4570.9133241484515
-45.125,-65.375,1,0.5225,958.8971969417499
-45.625,-61.625,6,58.237083333333345,65997.46769859048
-45.875,-61.125,2,3.276944444444445,3711.5030451348475
-45.875,-62.125,4,14.981805555555555,22831.92544655747
-47.625,-61.125,9,26.69208333333333,30311.721788253562
-44.375,-60.875,3,7.075555555555556,8017.564754391737
-41.375,-61.125,10,34.972500000000004,29744.956692466287
-42.875,-58.875,3,8.929583333333333,9261.805087669874
-44.375,-60.125,12,130.97625,170125.0599351927
-45.875,-61.375,16,70.47541666666669,115870.09344736193
-49.875,-67.375,3,8.086111111111112,9476.266173821636
-51.875,-63.625,4,27.989444444444448,52249.8123617583
-51.625,-67.875,9,59.41930555555555,70091.50471423627
-47.625,-63.875,32,213.55180555555557,266082.4226862096
-47.125,-63.625,8,136.9248611111111,156896.20229587404
-45.875,-66.625,4,7.648333333333334,7392.2358278191805
-43.125,-60.125,4,24.36013888888889,31620.463400011955
-44.625,-61.125,6,47.53416666666667,73204.66262010766
-46.125,-61.625,20,202.5295833333334,301052.06329389923
-44.625,-60.125,2,14.667361111111111,21985.64932546766
-46.375,-64.375,5,21.769583333333337,29648.995406055026
-36.625,-55.875,10,66.97777777777777,36061.167458219934
-36.125,-56.375,3,10.885972222222222,6811.861463198078
-36.625,-55.125,3,24.014166666666664,15026.786137994539
-45.625,-66.875,3,7.375277777777779,7646.961636081056
-47.875,-65.125,1,1.6127777777777776,1819.5292765161278
-39.875,-59.875,1,2.2544444444444443,2286.7418258501334
-38.375,-57.375,1,0.4702777777777778,644.8910223017945
-46.625,-65.625,3,8.504166666666668,17063.258981424835
-48.125,-61.375,4,5.104722222222222,6586.739650157213
-46.125,-65.375,8,16.693194444444433,16201.870065318837
-42.375,-61.375,2,11.833611111111114,14902.960285662832
-39.625,-54.625,40,274.8125,214960.34314812973
-40.375,-55.375,23,108.53624999999997,84897.84687381829
-39.875,-54.625,15,60.43625000000003,47273.67582837807
-41.625,-57.125,5,45.4188888888889,35526.98636693136
-46.375,-62.625,1,0.14027777777777778,228.53396007740278
-48.375,-62.875,9,19.414583333333336,36980.77149599993
-52.625,-64.375,16,93.26916666666665,226239.76745243307
-46.375,-61.875,14,57.75680555555554,71589.34807008544
-47.875,-63.125,15,83.93027777777776,95361.44931606142
-50.375,-68.625,8,26.309166666666663,29923.160893387478
-48.375,-63.125,7,31.210416666666667,35463.35429205378
-45.375,-63.625,14,91.85652777777774,118245.02942063169
-45.625,-60.875,3,20.89249999999999,23250.075643451786
-41.375,-60.125,26,209.2254166666668,287525.8680078846
-45.625,-62.375,2,15.580555555555554,21520.031451890336
-38.125,-56.125,1,1.696388888888889,2343.0706378444333
-37.875,-55.625,1,0.8275,1142.9519289567002
-44.125,-62.875,10,52.46805555555559,61349.36063787363
-46.875,-65.375,6,12.497083333333336,8401.003993435377
-43.125,-59.125,2,5.246388888888889,8302.733148489022
-41.375,-57.875,4,22.903472222222216,32967.997587884
-38.625,-56.125,2,13.147499999999996,20806.7275189884
-45.125,-61.875,13,68.25027777777777,88149.52452935648
-44.875,-60.625,2,7.5422222222222235,9735.155855275603
-48.875,-60.875,2,3.7437500000000004,4427.910655309106
-40.125,-56.625,3,19.57861111111111,20970.34891709723
-43.625,-59.875,54,521.1905555555555,873490.6431261834
-47.875,-61.875,1,3.733194444444445,6256.656766769163
-45.125,-62.375,4,12.169166666666667,20908.31132932672
-39.875,-56.375,3,25.83611111111111,26667.949516909008
-43.625,-59.375,1,6.225138888888889,7195.980109313528
-44.625,-64.625,1,0.65625,636.9348458589375
-37.375,-54.875,2,14.667361111111113,17634.31946733587
-42.375,-59.125,4,37.10944444444445,37975.16917805106
-45.125,-63.625,6,17.7425,18014.266707686096
-43.625,-62.875,1,2.9706944444444443,3016.1973808236503
-43.625,-63.125,1,1.618611111111111,1643.4038186039
-46.125,-63.125,1,6.037500000000001,8263.45888876725
-51.625,-63.625,1,1.6531944444444444,2451.036234906075
-44.875,-64.125,51,288.8794444444443,221702.34245937743
-45.875,-64.375,3,2.307638888888888,1771.0119465264017
-47.875,-62.625,16,44.17430555555555,81897.04643997236
-45.625,-61.875,3,36.35180555555556,33619.981091400914
-46.875,-63.625,6,78.18583333333332,76863.84473859196
-47.625,-65.125,1,1.6116666666666666,1550.5704265640416
-43.625,-60.375,2,20.52,21869.010654174006
-40.375,-59.625,2,11.495555555555557,17507.727626753822
-48.125,-65.125,2,5.138611111111115,3366.125179866064
-51.625,-68.125,6,34.164861111111065,24340.42277356413
-50.625,-67.625,1,3.078888888888889,3431.882245599089
-48.875,-65.875,1,3.01513888888889,1975.1124798560045
-43.625,-63.625,13,20.37680555555555,34015.49702033744
-44.375,-62.375,1,0.20555555555555555,343.13888742033333
-44.125,-63.125,27,167.11791666666625,278974.00212812563
-45.375,-63.125,10,15.512916666666682,25896.08902205359
-46.375,-63.625,3,15.99486111111111,17046.38343328082
-55.125,-66.375,2,1.5913888888888887,9179.386951812065
-47.125,-60.875,3,20.249027777777776,40642.28738127954
-48.875,-60.875,5,29.612777777777776,65474.98216759877
-48.375,-61.625,3,2.203611111111111,4605.124860921453
-49.625,-63.625,11,55.86152777777779,85586.91938604665
-44.125,-63.875,2,4.235416666666667,2915.7159849300497
-48.875,-65.625,1,0.6587500000000001,505.56182138878876
-53.625,-61.125,20,73.4188888888891,270136.808527771
-54.125,-62.625,26,93.56027777777805,344625.3665131322
-54.875,-62.125,1,0.7191666666666667,2537.2965448781333
-40.625,-57.875,1,4.6850000000000005,6424.5315901607
-40.875,-57.125,1,2.1415277777777777,2936.672968951969
-53.375,-64.125,24,79.97180555555548,238979.56971061075
-54.625,-62.875,26,42.04930555555555,113968.07871661172
-52.875,-63.125,1,0.2722222222222222,1570.2215417657221
-43.125,-63.625,6,29.085416666666653,31964.428207626315
-44.125,-62.375,3,9.648888888888894,10603.98135969351
-49.625,-64.875,3,16.905833333333334,27687.362800765015
-49.625,-65.125,1,0.21819444444444444,529.6178147684277
-49.125,-63.375,7,28.261388888888877,35199.40630539813
-39.375,-56.125,8,113.67444444444449,180255.99426997322
-40.125,-61.875,1,4.751527777777778,2631.0832403591776
-44.125,-63.875,13,113.31958333333326,107471.01539708178
-45.875,-63.875,2,9.922361111111112,9410.255424350416
-38.875,-58.125,2,30.04888888888889,14709.191899317851
-42.625,-65.125,14,11.150972222222226,16844.271759181764
-42.625,-62.125,1,6.928888888888888,8212.779597744002
-42.375,-59.125,7,29.86388888888888,40853.42198498138
-47.375,-63.125,12,129.81624999999997,186043.86087545432
-39.875,-59.375,5,44.13305555555557,64153.2846605697
-39.875,-56.875,5,27.511805555555558,30127.798880338938
-38.625,-57.625,2,1.3854166666666665,1968.0109984847431
-41.875,-58.875,39,228.86708333333328,344165.96390119864
-41.375,-59.875,6,13.150555555555554,13668.249305047017
-47.125,-64.875,2,3.8711111111111096,6119.362966886676
-44.625,-63.375,59,1084.8234722222223,1475123.4111424368
-38.375,-57.375,3,10.90347222222222,8293.304499026617
-42.125,-61.625,9,121.91486111111115,211442.79269733623
-42.375,-62.875,1,2.4608333333333334,3115.9802345912913
-43.125,-64.125,11,17.083194444444445,17520.546312342616
-45.875,-63.875,17,59.26416666666666,94910.63502657476
-39.875,-56.625,14,95.5022222222222,122425.40671762114
-39.625,-58.375,3,53.23944444444445,79429.51734274579
-40.625,-58.375,5,47.24791666666667,42937.601240741664
-45.625,-66.875,1,1.0209722222222224,637.8916424088395
-41.375,-61.875,23,401.96638888888884,565741.4458709168
-43.875,-63.375,17,147.0019444444444,150713.23382465632
-44.375,-60.375,4,19.175972222222217,21718.915441749305
-40.875,-59.875,42,389.0894444444446,454415.19109654345
-47.125,-62.625,34,240.70847222222238,406347.31483145244
-49.375,-67.375,73,923.8076388888885,1586528.2900902573
-46.375,-61.875,65,562.576388888889,780436.2114936776
-46.375,-61.375,20,70.13638888888892,109795.147960475
-42.875,-59.625,59,667.3880555555558,749236.9889171245
-45.875,-64.125,7,10.067083333333331,16862.281155434317
-41.875,-57.875,30,238.24680555555554,243017.11419200726
-50.375,-68.625,6,10.767222222222223,19992.214959192723
-36.875,-55.625,3,24.744444444444444,15483.755065557987
-37.625,-57.125,3,6.892777777777778,4313.13311850871
-43.375,-63.125,3,20.974722222222226,28706.56171046765
-45.625,-66.625,1,1.8495833333333334,1917.7166228709168
-41.625,-61.375,2,2.251666666666667,3048.0154859553004
-39.625,-61.625,1,7.660277777777777,4241.7574767989845
-42.875,-62.875,2,1.68375,3606.2716790657582
-45.625,-63.125,11,70.35583333333334,89633.55195194532
-44.625,-65.625,4,32.18763888888888,42476.27138444369
-48.875,-63.625,19,101.4054166666667,234295.04872115632
-55.375,-64.875,12,54.649861111111136,42747.52020902271
-41.375,-57.125,7,32.54583333333334,25457.588360701087
-40.125,-55.625,3,10.717638888888889,8383.415358811164
-41.375,-56.375,1,6.679166666666667,5224.492912841359
-46.375,-62.625,1,12.275555555555556,13344.18999543938
-47.125,-62.625,2,35.853611111111114,49873.3826381612
-40.875,-60.375,1,2.7111111111111112,2618.422087616
-52.625,-64.125,15,74.92416666666665,85117.34227029551
-40.375,-56.375,11,59.40958333333332,63121.588302368225
-41.125,-60.125,3,54.95652777777778,80305.18261554267
-44.375,-63.125,20,155.2431944444445,193098.3326321611
-43.375,-62.875,2,3.790277777777778,4536.945804296849
-46.875,-61.125,3,15.074027777777781,20820.409819647117
-42.375,-59.875,2,4.359305555555555,6021.119871460884
-41.375,-60.375,16,57.55291666666666,82038.75907388663
-43.125,-59.875,3,6.303472222222221,8351.049497564174
-44.125,-63.125,9,57.96277777777779,67774.17839882754
-43.875,-63.125,2,1.559861111111111,1823.8999108557027
-43.125,-63.125,1,9.358472222222222,10942.58747158473
-45.875,-66.875,24,108.04347222222226,78589.86670730915
-46.625,-65.625,9,25.60097222222223,18155.952673872776
-46.625,-65.375,3,5.226111111111113,3423.4433825612286
-46.125,-62.125,4,29.504861111111104,45080.641344745796
-42.375,-61.375,2,16.37055555555555,23796.786725659254
-45.875,-62.875,1,0.6094444444444445,943.6477311360279
-48.125,-60.875,16,112.2191666666667,134213.52868479723
-41.875,-63.125,1,0.8320833333333334,1148.3634792983419
-45.625,-62.875,2,7.280694444444445,12509.239975742841
-43.875,-63.625,8,48.40652777777781,83169.10934598197
-44.125,-63.875,5,17.26680555555555,29666.759943998102
-44.875,-63.125,1,1.9863888888888888,3412.890828734173
-43.625,-62.625,1,1.6483333333333332,2832.064631199634
-49.875,-64.625,1,1.6695833333333334,2290.1923429386507
-50.375,-63.625,1,4.7972222222222225,6580.421223284335
-48.375,-61.375,7,22.536944444444444,34684.05410058446
-46.375,-66.125,2,5.074861111111111,10053.513169952248
-41.375,-60.375,5,43.91305555555556,49983.107021399235
-38.375,-56.125,7,65.9376388888889,78221.91858041796
-38.875,-55.625,2,22.113055555555555,23566.795689122137
-45.125,-63.125,2,4.644583333333333,4715.72568199185
-44.125,-63.625,6,47.412638888888935,48138.87119964236
-55.125,-64.625,1,4.789305555555555,5852.679234128781
-44.875,-65.375,1,0.3997222222222222,306.76932784249084
-47.875,-61.375,2,3.1887499999999998,3789.8523647950133
-37.875,-56.875,1,4.8140277777777785,7364.413029476113
-50.625,-68.125,1,1.0545833333333332,1023.5441872183952
-48.625,-61.875,1,5.567083333333335,6336.61489793198
-44.875,-61.375,1,11.468055555555555,13005.512265121706
-39.125,-56.125,5,82.85111111111111,105026.46829618067
-45.875,-62.875,2,1.6804166666666664,2805.1604046612256
-41.375,-60.875,1,1.5624999999999998,2608.3192455937497
-52.375,-64.125,7,12.452499999999997,45816.01599155179
-46.125,-64.125,7,79.13611111111116,84338.61876309868
-54.375,-63.375,58,244.3363888888888,875083.3447111635
-54.125,-63.125,60,201.81124999999963,743337.9104821086
-49.625,-64.625,1,1.4431944444444444,1608.6560995137193
-40.875,-58.375,2,2.6376388888888886,3616.989192124447
-40.625,-57.375,1,0.6290277777777777,862.5845953942194
-54.625,-62.625,8,2.169722222222223,11505.055506668996
-53.125,-63.125,1,0.6956944444444444,4012.8773993390314
-45.125,-66.375,1,0.24430555555555555,189.76133685979096
-45.375,-63.375,2,15.070277777777779,14292.481559252607
-41.375,-59.625,1,0.5166666666666667,1296.1135259141668
-43.875,-59.625,2,8.760277777777778,10383.516283437
-40.625,-59.625,4,26.68263888888888,42226.917425265216
-42.875,-61.875,1,0.35833333333333334,567.0845428893333
-41.875,-57.875,2,9.431249999999999,13709.580230477253
-39.625,-56.625,10,77.98680555555555,97820.64927829543
-41.375,-57.875,34,351.6044444444445,346401.2745951918
-40.375,-56.625,26,300.61763888888885,357502.2326414235
-39.625,-57.375,2,2.6641666666666666,2733.5513072727167
-42.375,-59.875,75,863.1693055555554,1297069.0708063073
-40.375,-59.375,34,248.60555555555553,350286.3508722339
-38.875,-56.875,3,40.23583333333333,45200.29226801012
-41.375,-62.125,25,671.1252777777781,973659.3241794226
-41.125,-62.125,2,3.247777777777778,2970.4420193688293
-45.875,-63.125,25,669.6116666666668,1001542.9951167769
-45.125,-65.625,9,40.76000000000001,57444.44987142176
-44.625,-62.125,7,25.35097222222222,43302.32707908863
-44.375,-63.875,67,1597.3236111111112,1923872.160392232
-42.875,-64.125,1,1.1440277777777776,1448.6019410954095
-40.625,-59.875,23,167.89958333333337,128177.01330249751
-43.625,-64.375,4,3.5999999999999996,4025.507521856096
-38.875,-58.875,12,102.04819444444448,75643.68721585616
-45.625,-63.875,17,210.47208333333333,226010.87809558836
-38.625,-56.875,4,34.33055555555555,55506.71771547037
-38.375,-55.375,14,108.5722222222222,87901.99048475696
-38.875,-56.375,1,5.889027777777779,9271.637116918404
-36.875,-55.875,10,73.68069444444447,39459.01764737536
-43.875,-63.875,6,26.649305555555554,28480.618316499174
-40.875,-57.375,21,164.94500000000002,215656.8450731486
-38.375,-56.875,3,13.870833333333334,9610.227943937338
-41.125,-59.375,1,0.2054166666666667,198.39376370820003
-44.625,-60.125,11,50.94763888888889,59828.468763855795
-41.625,-60.375,13,77.59819444444446,98678.27709578903
-47.125,-60.875,6,33.49680555555556,38057.873047218345
-43.375,-63.125,16,127.99611111111115,114195.12190873109
-45.125,-61.625,11,44.50861111111111,50987.38282666935
-49.375,-66.625,9,65.69055555555555,107121.42452232949
-45.375,-61.625,46,308.8345833333332,503481.12019513035
-45.125,-61.375,53,422.18152777777783,571873.6353069786
-41.125,-59.875,12,19.207361111111112,29612.931592545967
-43.875,-61.125,1,3.6275000000000004,7130.185257685125
-39.375,-58.875,6,47.81388888888887,44367.84347318507
-44.125,-60.375,33,225.26597222222236,282004.9255863487
-50.875,-68.375,18,112.1779166666668,219820.01032384855
-45.625,-62.125,7,77.09333333333332,99121.80798051461
-36.625,-56.625,10,53.071527777777774,29306.58707531125
-36.125,-55.375,17,90.07972222222222,48735.184759604315
-36.625,-56.625,2,10.936666666666667,6843.583345769524
-37.625,-54.875,18,133.22208333333333,99530.06128561673
-41.625,-62.625,5,14.453472222222224,14251.93412687184
-40.625,-58.375,1,2.0630555555555556,2829.0641598555385
-35.875,-56.125,17,100.10819444444445,52839.73251494301
-44.625,-61.625,3,11.61847222222222,14488.80072239179
-38.875,-59.375,1,3.611388888888889,2188.408123225738
-52.375,-65.125,1,3.8855555555555563,9968.23153604243
-54.875,-65.375,1,13.802083333333327,10796.090314277608
-46.125,-63.125,6,23.12430555555556,28062.133928981842
-40.625,-55.125,3,10.711527777777778,8378.63520309969
-39.875,-57.875,1,2.5891666666666664,3023.0081651354
-40.375,-56.875,6,25.29916666666667,42711.763379116856
-47.375,-64.125,1,17.025,18507.09189039825
