lat_bin_center,lon_bin_center,flag_country_name,flag_iso3,known_label,inferred_label_allyears,inferred_sublabel_allyears,fishing_days,fishing_hours,fishing_kwh
-39.625,-56.375,Cambodia,KHM,NA,squid_jigger,squid_jigger,0,0,0
-51.375,-57.375,Spain,ESP,NA,trawlers,trawlers,1,1.5455555555555556,3699.211342074877
-37.875,-55.375,Cambodia,KHM,NA,squid_jigger,squid_jigger,0,0,0
-40.375,-56.625,Cambodia,KHM,NA,squid_jigger,squid_jigger,0,0,0
-39.125,-56.125,Cambodia,KHM,NA,squid_jigger,squid_jigger,0,0,0
-41.125,-59.375,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-40.375,-61.625,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-44.375,-61.625,Argentina,ARG,NA,squid_jigger,squid_jigger,1,6.367777777777779,9741.311807951903
-53.625,-57.375,Ukraine,UKR,NA,drifting_longlines,drifting_longlines,0,0,0
-53.125,-60.375,Ukraine,UKR,NA,drifting_longlines,drifting_longlines,0,0,0
-54.125,-54.625,Ukraine,UKR,NA,drifting_longlines,drifting_longlines,0,0,0
-48.125,-56.375,Falkland Islands,FLK,NA,trawlers,trawlers,0,0,0
-49.125,-66.375,Argentina,ARG,NA,drifting_longlines,drifting_longlines,3,11.939166666666667,13589.50402554771
-48.875,-66.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,0,0,0
-47.375,-61.625,Argentina,ARG,trawlers,trawlers,trawlers,1,13.110000000000003,17831.01776174848
-40.625,-58.125,Argentina,ARG,trawlers,trawlers,trawlers,2,29.25291666666666,33174.68812876588
-41.125,-58.875,Argentina,ARG,trawlers,trawlers,trawlers,0,0,0
-48.875,-66.625,Argentina,ARG,unknown_fishing,fixed_gear,trawlers,1,0.7279166666666667,476.8328576592804
-49.125,-60.125,Falkland Islands,FLK,trawlers,trawlers,trawlers,0,0,0
-48.125,-65.375,Argentina,ARG,unknown_fishing,fixed_gear,trawlers,2,4.570277777777777,2993.829806169869
-43.375,-63.375,Argentina,ARG,unknown_fishing,fixed_gear,trawlers,0,0,0
-45.875,-66.625,Argentina,ARG,motor_passenger,trawlers,trawlers,1,1.134861111111111,1894.4512493996915
-43.625,-62.375,Argentina,ARG,motor_passenger,trawlers,trawlers,1,4.954166666666666,8270.11088802925
-44.875,-65.375,Argentina,ARG,motor_passenger,trawlers,trawlers,0,0,0
-46.125,-62.875,Argentina,ARG,motor_passenger,trawlers,trawlers,1,0.42638888888888893,711.7813407975833
-44.625,-64.625,Argentina,ARG,motor_passenger,trawlers,trawlers,0,0,0
-40.875,-59.375,Argentina,ARG,NA,fixed_gear,trawlers,0,0,0
-45.375,-62.625,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-35.125,-56.875,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-41.625,-61.625,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-48.375,-57.875,South Korea,KOR,NA,drifting_longlines,drifting_longlines,0,0,0
-51.625,-64.125,South Korea,KOR,NA,drifting_longlines,drifting_longlines,0,0,0
-53.125,-67.125,South Korea,KOR,NA,drifting_longlines,drifting_longlines,0,0,0
-50.125,-57.875,South Korea,KOR,NA,drifting_longlines,drifting_longlines,0,0,0
-51.375,-56.375,Falkland Islands,FLK,NA,trawlers,trawlers,0,0,0
-49.375,-63.125,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-50.875,-59.875,South Korea,KOR,NA,squid_jigger,squid_jigger,0,0,0
-42.375,-62.125,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-46.375,-63.125,Argentina,ARG,NA,other_fishing,pole_and_line,0,0,0
-42.125,-61.875,Argentina,ARG,NA,NA,NA,0,0,0
-44.375,-65.125,Argentina,ARG,NA,NA,NA,0,0,0
-47.875,-60.875,Argentina,ARG,unknown_fishing,trawlers,trawlers,6,36.17027777777778,54626.25396813926
-54.125,-64.625,Norway,NOR,trawlers,tug,tug,0,0,0
-48.375,-64.625,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-56.375,-63.625,Norway,NOR,trawlers,tug,tug,0,0,0
-54.875,-62.875,Norway,NOR,trawlers,tug,tug,0,0,0
-56.375,-63.375,Norway,NOR,trawlers,tug,tug,0,0,0
-53.125,-59.375,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,0,0,0
-51.375,-57.125,Taiwan,TWN,NA,trawlers,trawlers,0,0,0
-50.375,-62.125,Vanuatu,VUT,NA,squid_jigger,squid_jigger,0,0,0
-47.625,-60.625,Vanuatu,VUT,NA,squid_jigger,squid_jigger,0,0,0
-44.375,-64.625,Argentina,ARG,NA,purse_seines,purse_seines,0,0,0
-52.125,-58.125,Russia,RUS,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-51.625,-66.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,0,0,0
-42.125,-60.375,China,CHN,unknown,reefer,reefer,0,0,0
-45.875,-63.625,Argentina,ARG,NA,drifting_longlines,drifting_longlines,3,32.78652777777777,44382.16627566414
-49.375,-67.125,Argentina,ARG,NA,fixed_gear,drifting_longlines,2,3.819166666666667,2931.0434249523328
-47.125,-64.875,Argentina,ARG,NA,fixed_gear,drifting_longlines,1,0.7997222222222223,878.8824946613778
-48.875,-66.625,Argentina,ARG,NA,fixed_gear,drifting_longlines,2,1.6890277777777776,1296.2549673010878
-49.875,-67.625,Argentina,ARG,NA,fixed_gear,drifting_longlines,0,0,0
-54.625,-63.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,57,169.26986111111137,604790.9905512091
-53.625,-63.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,14,67.97611111111132,246534.96144817886
-54.625,-64.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,1,1.5263888888888888,5385.262461995111
-53.875,-62.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,4,7.263888888888889,26022.81629469097
-43.375,-61.375,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,0,0,0
-40.625,-56.375,China,CHN,NA,squid_jigger,squid_jigger,0,0,0
-57.625,-64.875,Chile,CHL,trawlers,trawlers,trawlers,0,0,0
-40.375,-59.875,China,CHN,unknown,squid_jigger,squid_jigger,1,2.865277777777778,5487.762860623792
-53.875,-61.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,32,155.94430555555485,575414.4097689034
-50.375,-57.125,British Virgin Islands,VGB,NA,fixed_gear,set_gillnets,0,0,0
-50.875,-57.625,British Virgin Islands,VGB,NA,fixed_gear,set_gillnets,0,0,0
-50.625,-65.625,Germany,DEU,trawlers,trawlers,trawlers,0,0,0
-47.375,-61.875,Germany,DEU,trawlers,trawlers,trawlers,0,0,0
-48.625,-62.875,Germany,DEU,trawlers,trawlers,trawlers,0,0,0
-40.375,-59.125,Argentina,ARG,NA,NA,NA,0,0,0
-38.875,-58.125,Argentina,ARG,NA,NA,NA,0,0,0
-42.125,-61.375,Argentina,ARG,NA,NA,NA,0,0,0
-49.875,-62.375,Vanuatu,VUT,NA,squid_jigger,squid_jigger,3,4.128055555555555,8078.486991440034
-39.375,-56.625,China,CHN,unknown,cargo_or_tanker,cargo,0,0,0
-45.375,-60.625,China,CHN,unknown,cargo_or_tanker,cargo,2,0.7329166666666667,808.4070833333333
-51.875,-57.125,Uruguay,URY,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-40.625,-56.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,0,0,0
-52.375,-63.375,Argentina,ARG,NA,trawlers,trawlers,5,15.582777777777777,69201.2717288889
-52.625,-64.125,Argentina,ARG,NA,trawlers,trawlers,11,34.30069444444444,67710.42470627051
-56.625,-67.375,Argentina,ARG,NA,trawlers,trawlers,1,0.6049999999999998,3489.7372632303477
-53.375,-63.375,Argentina,ARG,NA,trawlers,trawlers,5,30.027499999999996,64991.68980631071
-51.125,-54.125,Falkland Islands,FLK,NA,drifting_longlines,drifting_longlines,9,31.2122222222222,42677.793654105226
-50.375,-55.375,Falkland Islands,FLK,NA,drifting_longlines,drifting_longlines,1,1.350555555555556,1846.6718232375122
-51.375,-57.375,Falkland Islands,FLK,NA,drifting_longlines,drifting_longlines,1,0.6683333333333333,913.8404785498666
-52.375,-57.125,Falkland Islands,FLK,NA,drifting_longlines,drifting_longlines,0,0,0
-51.375,-54.875,Falkland Islands,FLK,NA,drifting_longlines,drifting_longlines,3,11.377638888888889,15557.12763140618
-49.875,-55.125,Falkland Islands,FLK,NA,drifting_longlines,drifting_longlines,1,4.096805555555556,5601.735784660312
-43.875,-63.375,Argentina,ARG,NA,fixed_gear,drifting_longlines,9,40.21055555555556,44190.78574581164
-50.125,-64.875,Argentina,ARG,NA,trawlers,trawlers,6,25.154166666666672,48016.966196792775
-50.625,-66.875,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-50.125,-64.375,Argentina,ARG,NA,trawlers,trawlers,2,10.664722222222222,21178.334836532667
-39.125,-56.125,Uruguay,URY,NA,trawlers,trawlers,0,0,0
-48.875,-65.375,Argentina,ARG,unknown_fishing,purse_seines,purse_seines,0,0,0
-47.375,-62.375,Argentina,ARG,unknown_fishing,purse_seines,purse_seines,0,0,0
-54.875,-65.875,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-52.625,-64.875,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,2,1.3319444444444442,1974.7490122447498
-53.125,-65.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,4,25.97875,67003.30712398922
-40.875,-57.625,Argentina,ARG,trawlers,trawlers,trawlers,2,6.29402777777778,9980.57426707409
-41.375,-60.625,Argentina,ARG,trawlers,trawlers,trawlers,0,0,0
-42.625,-60.375,Argentina,ARG,trawlers,trawlers,trawlers,0,0,0
-51.625,-57.875,Falkland Islands,FLK,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-39.875,-59.875,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,0,0,0
-47.625,-61.875,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,0,0,0
-37.625,-54.625,Uruguay,URY,drifting_longlines,fixed_gear,drifting_longlines,2,16.474861111111114,9399.706933095478
-54.875,-67.375,Chile,CHL,unknown_fishing,trawlers,trawlers,0,0,0
-54.875,-67.875,Chile,CHL,unknown_fishing,trawlers,trawlers,0,0,0
-47.625,-61.625,Chile,CHL,unknown_fishing,trawlers,trawlers,0,0,0
-53.125,-68.125,Argentina,ARG,NA,drifting_longlines,drifting_longlines,0,0,0
-53.125,-66.875,Argentina,ARG,unknown_fishing,fixed_gear,trawlers,1,2.4625,1912.7166017760624
-43.625,-63.125,Argentina,ARG,unknown_fishing,fixed_gear,set_longlines,4,25.939583333333328,24600.8084199382
-38.375,-57.625,Argentina,ARG,unknown_fishing,fixed_gear,set_longlines,0,0,0
-41.875,-61.125,Argentina,ARG,unknown_fishing,fixed_gear,set_longlines,7,99.05138888888891,93939.22062938625
-42.875,-64.625,Argentina,ARG,unknown_fishing,fixed_gear,set_longlines,0,0,0
-40.125,-59.375,Argentina,ARG,unknown_fishing,fixed_gear,set_longlines,0,0,0
-48.125,-59.375,Norway,NOR,trawlers,trawlers,trawlers,0,0,0
-51.625,-57.625,Spain,ESP,trawlers,trawlers,trawlers,4,4.175138888888889,5649.094079166667
-50.375,-58.125,Spain,ESP,trawlers,trawlers,trawlers,12,57.921527777777754,67928.34921924658
-54.875,-55.875,China,CHN,NA,drifting_longlines,drifting_longlines,0,0,0
-40.375,-59.125,Argentina,ARG,NA,trawlers,trawlers,13,64.23541666666665,59956.829608893204
-40.125,-58.625,Argentina,ARG,NA,trawlers,trawlers,14,119.88722222222222,110534.47792081014
-50.125,-61.125,Spain,ESP,trawlers,trawlers,trawlers,16,51.078611111111115,71168.93143341222
-42.875,-62.375,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,2,24.106388888888908,28573.190018882997
-38.125,-57.375,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,1,1.1316666666666666,1548.899540503233
-47.375,-61.875,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,2,17.057361111111113,20965.974315062143
-44.875,-60.375,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,0,0,0
-39.125,-58.125,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,0,0,0
-47.375,-61.125,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,3,38.71597222222225,61270.407656246556
-40.625,-59.375,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,0,0,0
-42.375,-60.875,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,1,0.8888888888888888,1053.5958432
-41.875,-60.375,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,0,0,0
-41.125,-57.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,46,537.5154166666666,630833.5706316
-40.125,-56.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,30,157.66930555555555,187570.124124532
-48.875,-59.125,South Korea,KOR,unknown,squid_jigger,squid_jigger,0,0,0
-49.125,-59.125,South Korea,KOR,unknown,squid_jigger,squid_jigger,0,0,0
-51.375,-61.875,South Korea,KOR,unknown,squid_jigger,squid_jigger,0,0,0
-49.625,-60.875,Taiwan,TWN,NA,squid_jigger,squid_jigger,3,22.775277777777763,59798.42586286781
-49.625,-59.375,Taiwan,TWN,NA,squid_jigger,squid_jigger,1,4.223888888888888,7995.553437430705
-50.125,-61.125,Taiwan,TWN,NA,squid_jigger,squid_jigger,0,0,0
-50.625,-58.125,Taiwan,TWN,NA,squid_jigger,squid_jigger,1,0.8111111111111111,1493.4023282037776
-48.125,-60.125,Spain,ESP,trawlers,trawlers,trawlers,1,2.03875,2436.0616
-38.625,-56.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,2,11.187361111111112,11424.113259459542
-43.375,-62.875,Argentina,ARG,unknown_fishing,trawlers,trawlers,32,535.550138888889,901881.6479190806
-44.125,-62.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,44,1680.4700000000014,2371295.3529571285
-46.375,-64.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,9,54.358472222222225,63574.14395700659
-46.125,-64.875,Argentina,ARG,unknown_fishing,trawlers,trawlers,2,28.760833333333338,33500.16648366805
-45.875,-67.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,23,168.5663888888887,233804.11539991177
-41.875,-61.125,Argentina,ARG,NA,trawlers,trawlers,85,2675.6719444444448,3943635.934851463
-40.625,-60.125,Argentina,ARG,NA,trawlers,trawlers,3,6.2066666666666706,3771.4037550938006
-40.625,-59.625,Argentina,ARG,NA,trawlers,trawlers,47,383.8379166666665,411153.23979690933
-41.625,-60.375,Argentina,ARG,NA,trawlers,trawlers,49,2304.6780555555556,3343639.3732983386
-43.125,-61.625,Argentina,ARG,NA,trawlers,trawlers,9,162.92500000000007,262687.22961447283
-42.125,-62.625,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-35.375,-56.375,Invalid MMSI,NA,NA,trawlers,trawlers,5,13.685694444444445,6376.497286150358
-49.125,-56.125,Taiwan,TWN,NA,squid_jigger,squid_jigger,0,0,0
-40.125,-56.375,Argentina,ARG,NA,trawlers,trawlers,38,222.43555555555562,250802.14955898366
-38.125,-56.125,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-38.625,-57.125,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-39.125,-56.375,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-42.875,-59.625,Argentina,ARG,NA,trawlers,trawlers,20,530.1572222222218,985242.3628841281
-50.875,-66.125,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-48.375,-60.625,Taiwan,TWN,unknown,squid_jigger,squid_jigger,0,0,0
-39.375,-56.625,Argentina,ARG,NA,trawlers,trawlers,8,88.89055555555555,125689.26090085042
-50.625,-58.875,Spain,ESP,trawlers,trawlers,trawlers,0,0,0
-35.625,-57.125,Uruguay,URY,NA,trawlers,trawlers,57,465.2227777777781,210730.40975493545
-50.875,-60.375,Spain,ESP,trawlers,trawlers,trawlers,16,77.85916666666662,96948.00299793537
-50.125,-60.375,Spain,ESP,trawlers,trawlers,trawlers,1,0.2152777777777778,280.0677777777778
-51.125,-61.625,Spain,ESP,trawlers,trawlers,trawlers,2,4.307222222222224,3483.164466666667
-45.125,-65.875,Argentina,ARG,NA,trawlers,trawlers,10,70.29222222222224,116023.31875296579
-41.125,-57.625,Argentina,ARG,NA,squid_jigger,squid_jigger,4,47.486666666666665,51902.0985993912
-52.875,-59.875,Falkland Islands,FLK,trawlers,trawlers,trawlers,21,151.77625000000006,504280.9146433249
-52.625,-59.125,Falkland Islands,FLK,trawlers,trawlers,trawlers,3,4.706944444444444,18804.77222121382
-52.875,-59.125,Falkland Islands,FLK,trawlers,trawlers,trawlers,65,425.0524999999988,1281830.7688695283
-48.875,-63.625,China,CHN,unknown,squid_jigger,squid_jigger,1,2.8609722222222222,2943.848237400495
-49.625,-55.375,Falkland Islands,FLK,trawlers,trawlers,trawlers,0,0,0
-50.125,-56.625,Falkland Islands,FLK,trawlers,trawlers,trawlers,0,0,0
-34.625,-58.375,Argentina,ARG,NA,squid_jigger,squid_jigger,0,0,0
-48.875,-60.375,Taiwan,TWN,NA,cargo_or_tanker,drifting_longlines,2,1.7381944444444446,3936.7537490346667
-51.625,-66.875,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-41.375,-59.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,0,0,0
-41.125,-61.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,5,8.77361111111111,10294.449119241435
-43.875,-61.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,8,12.449027777777777,12273.550504727435
-43.125,-63.625,Argentina,ARG,NA,NA,NA,0,0,0
-42.125,-63.375,Argentina,ARG,NA,trawlers,trawlers,0,0,0
-49.125,-58.875,South Korea,KOR,unknown,squid_jigger,squid_jigger,0,0,0
-34.625,-58.125,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-35.875,-56.125,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-36.125,-55.375,Uruguay,URY,unknown_fishing,trawlers,trawlers,1,0.36458333333333337,339.9000020365104
-39.875,-59.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,12,97.07777777777777,120283.67767374386
-37.375,-56.375,Uruguay,URY,unknown_fishing,trawlers,trawlers,1,0.8198611111111112,639.851262719998
-47.375,-64.125,Argentina,ARG,NA,trawlers,trawlers,6,95.0498611111111,134940.3987084184
-47.625,-65.875,Argentina,ARG,NA,trawlers,trawlers,4,14.633333333333338,22407.310633916342
-52.375,-64.875,Argentina,ARG,unknown_fishing,trawlers,trawlers,7,14.606388888888894,22392.66958590041
-47.125,-62.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,47,434.4493055555556,643253.9452980413
-47.875,-63.875,Argentina,ARG,unknown_fishing,trawlers,trawlers,7,14.318194444444446,18743.93575981484
-46.125,-61.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,28,142.40166666666664,220802.60118224262
-44.875,-64.875,Argentina,ARG,NA,trawlers,trawlers,9,10.68736111111111,7590.965367535981
-44.625,-60.875,Argentina,ARG,NA,trawlers,trawlers,23,311.2129166666666,468841.57823795
-42.875,-61.875,Argentina,ARG,NA,trawlers,trawlers,5,25.915972222222223,44291.795434521
-42.875,-61.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,10,178.14402777777772,187939.62059112446
-37.875,-56.875,Argentina,ARG,unknown_fishing,trawlers,trawlers,0,0,0
-37.625,-55.875,Argentina,ARG,unknown_fishing,trawlers,trawlers,0,0,0
-38.125,-57.375,Argentina,ARG,NA,NA,NA,0,0,0
-50.875,-65.375,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-47.625,-62.875,Argentina,ARG,NA,trawlers,trawlers,73,423.8833333333333,960504.845228854
-50.875,-61.125,South Korea,KOR,unknown,squid_jigger,squid_jigger,0,0,0
-52.375,-59.125,Falkland Islands,FLK,NA,trawlers,trawlers,0,0,0
-39.625,-56.625,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-39.125,-56.375,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-38.875,-56.625,China,CHN,unknown,squid_jigger,squid_jigger,1,0.32208333333333333,355.2579166666667
-36.875,-56.625,Argentina,ARG,NA,trawlers,trawlers,11,46.91875,27460.1008663401
-56.875,-66.375,South Korea,KOR,unknown,drifting_longlines,drifting_longlines,0,0,0
-56.125,-63.875,South Korea,KOR,unknown,drifting_longlines,drifting_longlines,0,0,0
-38.125,-53.125,Ukraine,UKR,trawlers,trawlers,trawlers,1,3.9880555555555572,29082.196634547585
-42.625,-60.875,Argentina,ARG,unknown_fishing,NA,NA,0,0,0
-40.875,-59.375,Argentina,ARG,unknown_fishing,NA,NA,0,0,0
-39.375,-58.625,Argentina,ARG,unknown_fishing,NA,NA,0,0,0
-46.625,-61.875,Argentina,ARG,unknown_fishing,NA,NA,0,0,0
-50.375,-58.375,Spain,ESP,unknown_fishing,trawlers,trawlers,0,0,0
-51.625,-63.375,Spain,ESP,unknown_fishing,trawlers,trawlers,1,5.171666666666666,6048.95373203115
-48.375,-59.875,Spain,ESP,unknown_fishing,trawlers,trawlers,0,0,0
-47.375,-62.125,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-49.875,-61.875,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,6,64.14958333333334,143560.55083578808
-48.375,-62.875,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-48.125,-65.125,Argentina,ARG,unknown_fishing,trawlers,trawlers,2,8.946666666666669,12455.4079953248
-51.375,-66.625,Chile,CHL,unknown_fishing,trawlers,trawlers,0,0,0
-47.375,-61.125,Chile,CHL,unknown_fishing,trawlers,trawlers,0,0,0
-39.625,-58.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,1,0.41500000000000004,569.0887107613
-36.375,-56.375,Argentina,ARG,NA,drifting_longlines,drifting_longlines,0,0,0
-42.125,-62.875,Argentina,ARG,NA,NA,NA,0,0,0
-42.875,-58.875,Argentina,ARG,NA,NA,NA,0,0,0
-41.625,-61.625,Argentina,ARG,NA,NA,NA,0,0,0
-41.625,-59.125,Argentina,ARG,NA,NA,NA,0,0,0
-36.375,-56.125,China,CHN,NA,trawlers,trawlers,0,0,0
-36.125,-55.625,China,CHN,NA,trawlers,trawlers,0,0,0
-48.125,-59.375,South Korea,KOR,NA,squid_jigger,squid_jigger,0,0,0
-48.625,-60.625,South Korea,KOR,NA,squid_jigger,squid_jigger,8,115.76388888888894,145644.77124542437
-36.125,-57.125,Uruguay,URY,NA,trawlers,trawlers,26,196.55736111111116,86500.05158403149
-51.875,-54.625,New Zealand,NZL,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-54.875,-58.375,New Zealand,NZL,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-50.875,-57.375,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,1,0.9881944444444444,2255.5074917919933
-48.125,-61.625,Argentina,ARG,unknown_fishing,trawlers,trawlers,6,16.06152777777778,35391.00346334401
-44.625,-63.375,Argentina,ARG,NA,drifting_longlines,drifting_longlines,44,256.37986111111024,248575.70464595762
-51.875,-61.375,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,1,5.204305555555555,15732.225555239766
-49.875,-58.875,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,1,2.3536111111111113,7114.789951138027
-48.375,-59.875,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,0,0,0
-45.625,-67.125,Argentina,ARG,NA,drifting_longlines,drifting_longlines,0,0,0
-50.375,-58.125,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,0,0,0
-53.125,-59.625,Taiwan,TWN,NA,purse_seines,purse_seines,0,0,0
-46.375,-61.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,9,47.82972222222222,56840.876933037725
-41.375,-59.375,Argentina,ARG,NA,drifting_longlines,drifting_longlines,1,2.459305555555556,3372.4410312752134
-46.125,-64.125,Argentina,ARG,NA,drifting_longlines,drifting_longlines,7,19.486388888888882,21652.130481959917
-43.875,-64.625,Argentina,ARG,NA,drifting_longlines,drifting_longlines,2,1.1622222222222223,1593.7531230423556
-44.625,-62.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,8,34.37194444444445,39101.34920897982
-46.125,-66.125,Argentina,ARG,NA,drifting_longlines,drifting_longlines,0,0,0
-41.875,-58.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,1,1.050138888888889,1440.0534612001975
-49.875,-61.625,Vanuatu,VUT,unknown_fishing,drifting_longlines,drifting_longlines,0,0,0
-49.625,-61.375,Vanuatu,VUT,unknown_fishing,drifting_longlines,drifting_longlines,0,0,0
-51.125,-62.625,Spain,ESP,reefer|trawlers,trawlers,trawlers,17,85.4180555555558,99623.07819444367
-48.875,-59.875,Spain,ESP,reefer|trawlers,trawlers,trawlers,0,0,0
-53.875,-66.375,South Korea,KOR,drifting_longlines,drifting_longlines,drifting_longlines,0,0,0
-50.375,-57.625,China,CHN,trawlers,trawlers,trawlers,0,0,0
-45.625,-66.375,Argentina,ARG,unknown_fishing,trawlers,trawlers,2,2.763472222222222,4282.889008390167
-52.375,-62.875,Argentina,ARG,NA,drifting_longlines,drifting_longlines,0,0,0
-39.375,-56.125,Argentina,ARG,NA,drifting_longlines,drifting_longlines,1,4.616805555555555,6331.016678184864
-54.625,-64.375,Argentina,ARG,NA,drifting_longlines,drifting_longlines,0,0,0
-57.125,-67.375,Argentina,ARG,NA,drifting_longlines,drifting_longlines,0,0,0
-41.875,-58.125,Argentina,ARG,NA,drifting_longlines,drifting_longlines,0,0,0
-49.625,-54.375,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,0,0,0
-52.125,-61.875,Falkland Islands,FLK,NA,trawlers,trawlers,11,27.55194444444444,41910.59571982501
-51.375,-62.875,Falkland Islands,FLK,NA,trawlers,trawlers,22,140.6955555555556,291432.8086843018
-37.875,-56.125,Argentina,ARG,NA,trawlers,trawlers,11,55.27611111111109,47070.32869104057
-49.125,-61.875,China,CHN,NA,squid_jigger,squid_jigger,0,0,0
-55.125,-65.375,China,CHN,NA,squid_jigger,squid_jigger,0,0,0
-36.625,-55.875,Uruguay,URY,NA,trawlers,trawlers,0,0,0
-51.375,-56.875,Falkland Islands,FLK,unknown_fishing,trawlers,trawlers,5,5.180000000000001,19446.309395732802
-53.125,-59.375,Falkland Islands,FLK,unknown_fishing,trawlers,trawlers,12,20.153472222222224,75658.42784394596
-52.625,-60.125,Falkland Islands,FLK,trawlers,trawlers,trawlers,1,1.7084722222222224,5380.071903710553
-48.625,-55.875,Falkland Islands,FLK,trawlers,trawlers,trawlers,0,0,0
-48.875,-59.125,Falkland Islands,FLK,trawlers,trawlers,trawlers,0,0,0
-52.625,-59.875,Falkland Islands,FLK,unknown_fishing,trawlers,trawlers,1,1.0651388888888889,3998.652583544478
-51.375,-65.125,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-42.875,-63.375,Argentina,ARG,NA,fixed_gear,drifting_longlines,0,0,0
-45.125,-61.125,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-49.375,-65.125,China,CHN,unknown,squid_jigger,squid_jigger,0,0,0
-49.875,-54.125,Taiwan,TWN,NA,passenger,motor_passenger,0,0,0
-38.875,-59.625,Panama,PAN,NA,NA,NA,0,0,0
-48.625,-55.125,Taiwan,TWN,NA,squid_jigger,squid_jigger,0,0,0
-50.375,-62.875,South Korea,KOR,NA,trawlers,trawlers,1,3.654583333333335,11141.693967920804
