year,mmsi,on_fishing_list,on_fishing_list_nn,flag_country_name,flag_iso3,known_label,inferred_label_allyears,inferred_sublabel_allyears,length,tonnage,engine_power,days,hours,fishing_days,fishing_hours,fishing_kwh
2015,412331016,TRUE,FALSE,China,CHN,unknown,reefer,reefer,65.7117154673,819,1828.01306798,2,18.83888888888889,1,9.419444444444444,17218.867537556056
2014,701006085,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,62.1114564362,1106.88543038,1574.3918125,365,8753.654166666793,68,822.2458333333336,1294537.1078622404
2015,701006094,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,48.7607058885,797.895593367,1898.54090688,267,6400.038888888711,219,3846.7268055555137,7303168.197939197
2014,412329655,TRUE,FALSE,China,CHN,unknown,reefer,reefer,85.885711762,1655,2100,1,5.1506944444444445,1,5.1506944444444445,10816.458333333334
2014,701038000,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,30.0904702042,351.947122612,732.34347417,223,4770.301944444444,156,2784.597222222221,2039281.6038863547
2016,412424703,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,55.3276567656,965,882,19,242.50791666666674,12,140.20208333333332,123658.23749999999
2016,701000571,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,26.3590869488,221.567168279,536.985357611,231,5392.834444444441,99,1646.9486111111103,884387.2889044394
2014,740363000,TRUE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,53.2085387917,1010.2563466,1202.38721303,264,6185.027916666668,237,4803.140416666662,5775234.619387577
2016,701000553,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,42.0595457109,656.649935644,1462.79076275,311,7391.630416666484,183,3379.261388888842,4943152.3445843635
2016,701006119,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,65.5000986629,1223.11138713,1696.15625522,190,4536.552777777651,41,268.58291666666634,455558.5941493965
2015,412439599,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,69.29,1596,2400,32,333.8743055555555,14,82.15763888888888,197178.33333333328
2016,701078000,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,39.9835151631,602.945212449,1437.30054732,55,1274.538333333333,27,486.2508333333329,698888.5888848023
2016,412420377,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,59.62,948,1323,12,162.56305555555554,4,42.36055555555556,56043.014999999985
2015,740333000,TRUE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,60.894986007,1592.03056974,1930.31898078,143,3347.0459722221403,125,2365.5209722222157,4566210.032113689
2016,412439586,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,60.0312770378,955,1166.31880164,12,170.49166666666667,6,45.35861111111112,52902.60095516591
2016,416706000,TRUE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,73.015475622,1298.27830941,1971.99598199,19,384.02666666666653,15,145.8422222222223,287600.2762267148
2015,224491000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,66.93,1390,1420.16,185,4388.059027777683,168,3301.595972222154,4688794.535910877
2014,740382000,TRUE,TRUE,Falkland Islands,FLK,drifting_longlines,drifting_longlines,drifting_longlines,55,1058,1811.32720491,16,310.0863888888883,1,1.1320833333333333,2050.573339891863
2016,441769000,TRUE,TRUE,South Korea,KOR,NA,trawlers,trawlers,61.560108975,1240.50389039,2112.27325503,15,199.4059722222226,7,13.970555555555556,29509.630857910794
2014,416004564,FALSE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,73.0151927269,1658.67769995,2260.32879563,69,1626.8748611111089,27,290.77611111111105,657249.6170257529
2015,701000691,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,54.6966666924,750.035212932,1106.79209775,196,4585.265972222203,71,978.908888888888,1083448.6226394495
2014,701006005,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,47.2181680426,977.530912297,1931.50725333,21,479.443611111112,1,2.0188888888888887,3899.498532556233
2014,416236900,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,74.0776570964,1488.87041225,2365.69737323,68,1574.3402777777803,31,352.32527777777744,833494.9841614191
2014,441413000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,58.3764435248,1011.46579699,1527.70148563,113,2580.0269444444352,43,272.29222222222194,415981.232414383
2014,701000591,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,45.3591346817,737.715295911,1404.74803773,362,8547.19805555558,178,3143.681805555553,4416080.847601671
2014,224978000,FALSE,TRUE,Spain,ESP,NA,trawlers,trawlers,69.0113567541,2126.53382269,2393.45090429,130,2990.425833333331,124,2337.0623611111096,5593644.021583502
2015,701000680,TRUE,TRUE,Argentina,ARG,NA,squid_jigger,squid_jigger,51.971379751,674.248541559,1087.05385553,133,2926.3773611111023,71,1080.0647222222224,1174088.5205136035
2016,412331036,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,61,266.8527777777783,54,167.6625000000001,246463.87499999988
2014,701000597,TRUE,TRUE,Argentina,ARG,NA,squid_jigger,squid_jigger,46.9408244259,562.196206562,962.091267775,330,7881.719583333328,91,1335.7338888888894,1285097.9105711407
2016,701000672,TRUE,TRUE,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,48.902840438,667.312805912,1185.2953236,244,5814.448333333076,76,1173.7902777777797,1391288.1271371439
2014,701024000,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,53.9692267636,4124.36376481,2717.81861389,365,8614.722361110862,281,5624.922499999894,15287519.072188433
2014,701006119,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,65.5000986629,1223.11138713,1696.15625522,98,2276.968611111112,13,191.55055555555555,324899.67299642175
2015,701006061,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,42.828947576,723.395495805,1302.14049391,359,8531.890416666522,151,2529.7459722222097,3294084.669736303
2015,412371195,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.09,1009,1103,14,202.8443055555556,1,1.0833333333333333,1194.9166666666665
2016,770576134,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,47.1321154511,725.950940647,1665.22000813,94,1697.3088888888863,69,1045.4741666666687,1740944.5003163714
2014,701006043,TRUE,TRUE,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,48.2100374585,805.980504871,1114.64959258,303,7115.415277777762,143,2463.0804166666667,2745471.5829292764
2015,412331068,TRUE,TRUE,China,CHN,NA,trawlers,trawlers,53.5257269488,657.725966214,1299.59907019,12,172.45694444444445,3,20.82236111111111,27060.721139160418
2015,701006204,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,30.7792131755,435.894475363,978.349218128,196,4685.786666666582,135,2417.1505555555154,2364817.3561254307
2016,770576116,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,29.4018239595,164.451831226,462.804670544,13,125.39986111111124,13,117.22597222222232,54252.72745350548
2015,412439601,TRUE,TRUE,China,CHN,unknown,drifting_longlines,drifting_longlines,69.29,1596,2400,5,39.21680555555555,4,37.669444444444416,90406.66666666664
2014,416004545,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,70.7574473349,1340.7415514,2248.71322656,72,1702.733750000002,31,346.41138888888884,778979.872025464
2015,701000549,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,53.1196967082,1029.26793137,2512.14656081,352,8434.460138888557,178,2987.960555555523,7506194.833474915
2015,701079000,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,35.1463249039,453.496208393,1142.10914121,207,4945.539999999917,136,2523.54916666665,2882168.571542813
2014,701000932,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,46.1080622561,824.869410268,1735.23107946,297,7055.8541666666715,201,3828.4027777777783,6643163.484690991
2015,701066000,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,31.3538823017,397.027712168,910.487295507,169,3929.862638888886,126,2417.5902777777765,2201185.2336579124
2016,224540000,FALSE,TRUE,Spain,ESP,unknown_fishing,trawlers,trawlers,50.4866746777,870.646281275,1169.63333523,138,2942.3519444444464,113,2083.495416666667,2436925.693132252
2015,701006007,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,38.6151873894,662.051931127,1376.96618272,276,6483.977777777776,146,2437.5225000000005,3356386.05211911
2014,200006639,TRUE,FALSE,Invalid MMSI,NA,NA,NA,NA,NA,NA,NA,22,337.92513888888897,5,58.67236111111111,0
2015,440662000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,51.73,49.3,1029,126,2958.2406944444224,73,821.3075000000023,845125.4174999923
2014,701006445,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,53.0672330001,1127.41495065,1371.71490468,360,8596.60958333333,199,3670.4755555555553,5034846.026819159
2014,224567000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,55.62,1557.82813065,1421.04,84,1837.4954166666666,77,1341.7894444444444,1906736.4721333336
2016,416244800,TRUE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,77.1923212165,1717.84246112,2534.58108958,17,329.0616666666664,10,72.57152777777782,183938.42194748524
2016,412326883,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,59.62,955,882,11,144.55444444444447,8,84.82375000000002,74814.54750000002
2016,701000512,TRUE,TRUE,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,46.4387415097,504.756475589,1105.07134159,346,8190.857222222152,218,3852.919861111078,4257751.319956733
2016,701000698,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,29.9890192677,318.201185715,660.858515614,145,3275.574999999998,48,736.2736111111113,486572.6857246477
2014,701000814,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,48.4973735654,909.021533009,1732.04450305,183,4284.325833333342,127,2061.8827777777847,3571272.731183476
2015,770576150,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,29.946986804,217.485116504,876.233494802,41,489.1618055555556,15,110.22958333333334,96586.85303473497
2016,701000578,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,43.1775082253,653.487291204,1259.32274816,81,1769.7783333333343,32,556.5451388888889,700869.9537806449
2014,701000623,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,56.7212121398,811.246320843,1392.18420216,169,3959.6695833333306,78,857.8587499999995,1194297.3994347248
2015,416236800,FALSE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,72.7583362189,1431.99172063,2230.17741465,92,2161.4659722221636,71,999.7916666666713,2229712.794355173
2015,440811000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,61.72,539,1194,125,2879.1051388888786,84,949.1836111111132,1133325.2316666695
2016,412420652,TRUE,FALSE,China,CHN,unknown,reefer,reefer,56.1319684993,732,644.612491675,5,66.0938888888889,2,10.424166666666666,6719.548048635479
2016,441565000,FALSE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,55.02,951,1176,15,266.50833333333253,6,37.65916666666668,44287.18000000002
2016,900028873,TRUE,TRUE,Invalid MMSI,NA,NA,squid_jigger,squid_jigger,60.5440362784,940.273132196,1363.32434675,12,140.02625,8,77.00458333333333,104982.2232696726
2015,701000713,TRUE,TRUE,Argentina,ARG,NA,drifting_longlines,drifting_longlines,38.0552138628,471.475641734,782.207298242,360,8302.267499999914,308,6234.835833333284,4876934.092174025
2015,701000725,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,27.7763231337,170.466517468,553.734159498,281,6077.605555555529,102,1392.1219444444448,770865.474825666
2015,412326887,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,64.1302474745,1491,1470,10,23.771666666666675,4,8.20125,12055.837499999996
2016,224888000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,48.96,796,1039,80,1804.6188888888953,61,1172.40944444445,1218133.4127777824
2014,272645000,TRUE,TRUE,Ukraine,UKR,NA,drifting_longlines,drifting_longlines,49.6503835315,791.738582102,1399.80888235,19,391.2501388888886,8,65.51694444444445,91711.2007777648
2014,770576063,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,37.4757804934,485.797425675,923.306002827,80,1506.6406944444443,72,1131.4686111111112,1044691.7606492178
2014,701000772,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,49.7008023801,776.858687645,1835.2099463,327,7744.782638888903,165,2967.9608333333367,5446831.241562171
2014,740333000,TRUE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,60.894986007,1592.03056974,1930.31898078,132,3121.996527777795,111,2026.7218055555595,3912219.5700245905
2015,701000652,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,42.0617561201,641.239369285,1321.29176323,365,8761.784861110988,200,3469.791805555531,4584607.332803474
2015,701000686,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,42.0541611209,633.467124948,1380.10633466,226,5349.570694444327,129,2261.1426388888794,3120617.2795004104
2014,770576146,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,30.6021300327,178.41108821,466.151821254,52,647.8405555555552,52,623.5487499999996,290668.3854531554
2015,740372000,TRUE,TRUE,Falkland Islands,FLK,trawlers,trawlers,trawlers,74.5,1794,4223.34839215,123,2841.5018055554942,107,1923.831666666687,8125011.376184251
2016,441303000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,54.0987595458,769.168686776,1108.8722941,28,524.512638888889,22,270.3891666666662,299827.0555414557
2015,416238500,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,75.7607951684,1650.876142,2525.82033265,89,2119.0062499999235,64,1035.529583333343,2615561.67664396
2016,577101000,FALSE,TRUE,Vanuatu,VUT,NA,squid_jigger,squid_jigger,69.770351609,1293.24874384,1956.97148033,43,767.0437500000029,38,489.70180555555567,958332.4673383182
2015,440818000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,57.71,737,1194,138,3013.2036111110588,82,1050.67777777778,1254509.266666682
2014,440662000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,51.73,49.3,1029,108,2532.6881944444467,47,533.5934722222223,549067.6829166665
2014,701096000,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,47.4847425522,766.481609159,1711.20574113,235,5618.524722222163,153,2873.7193055555567,4917524.974062798
2014,412329463,FALSE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,62.5700444594,1291.57568089,1921.50611559,26,186.04138888888895,10,31.689027777777774,60890.66067210139
2014,200804300,FALSE,TRUE,Invalid MMSI,NA,NA,trawlers,trawlers,33.415223634,120.188250331,554.432655243,18,408.5538888888893,17,217.60625000000013,120648.01098497197
2016,701006049,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,33.5808558311,381.470164873,995.971765363,110,2473.641805555555,54,792.5550000000002,789362.4024972727
2014,701000551,FALSE,TRUE,Argentina,ARG,motor_passenger,trawlers,trawlers,57.3646562057,777.860238404,1381.21079028,330,7588.413611111086,71,983.785416666667,1358815.0328201056
2015,701006080,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,37.0522993006,462.66867916,1285.86742058,300,6617.722638888884,142,2493.1545833333353,3205866.253178039
2015,412354049,TRUE,FALSE,China,CHN,unknown,NA,NA,NA,949,NA,14,167.3361111111111,5,24.515972222222217,0
2014,701070000,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,34.8432904968,459.646090347,1287.98685356,144,3425.680277777777,25,407.5406944444444,524907.0567351574
2015,416350000,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,67.3757298384,1123.13609049,2061.31535716,89,2109.8530555555017,57,695.427500000003,1433495.385541381
2014,701000785,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,43.6500318089,703.626646909,1288.38703739,133,3078.905694444443,57,1047.1179166666664,1349093.1504521552
2014,701537000,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,58.3792054117,1441.54144831,2282.58134661,60,1138.5525000000002,10,61.764583333333334,140982.68579780555
2014,770576114,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,30.7040998367,187.214151489,471.125861936,65,1017.8379166666664,61,872.9004166666663,411245.96118637675
2016,412440513,TRUE,TRUE,China,CHN,unknown,purse_seines,purse_seines,72.1712160069,1408,2346.80593437,2,1.4762500000000003,2,1.375,3226.8581597587504
2014,412329633,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,35,296.50805555555553,21,132.15055555555557,194261.31666666665
2014,441766000,TRUE,TRUE,South Korea,KOR,unknown,trawlers,trawlers,69.94,1105,1342,97,2246.6329166666624,44,449.8874999999997,603749.0249999999
2015,412420013,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,66.8288753273,1597,1291.04265387,19,293.2173611111111,5,37.61055555555556,48556.83145796952
2016,701006140,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,50.7999213778,620.965375,1059.94894857,103,2417.1952777777688,72,1135.6647222222211,1203746.6282474755
2015,701006140,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,50.7999213778,620.965375,1059.94894857,164,3861.9673611111098,57,887.5741666666675,940783.3047362248
2015,441412000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,55.4108446059,773.523303134,1133.94322615,128,3023.448888888833,68,556.3520833333343,630871.6762502771
2014,416240500,TRUE,FALSE,Taiwan,TWN,NA,passenger,motor_passenger,74.4617681723,1428.89399266,2309.25911556,76,1708.5715277777754,37,425.2912499999998,982107.6958304072
2016,701000577,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,39.3858896428,790.313534027,1073.40249352,365,8714.668472221585,220,4633.4787499998865,4973587.643921971
2014,701000619,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,42.3165850798,687.544518163,1417.99628513,304,7238.1488888888825,198,3547.1086111111135,5029786.833508175
2014,416350000,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,67.3757298384,1123.13609049,2061.31535716,74,1723.5618055555547,36,402.97375000000017,830655.9794073543
2014,701006385,TRUE,TRUE,Argentina,ARG,unknown_fishing,fixed_gear,trawlers,32.1847042876,273.10518409,655.065173659,269,6357.286666666667,133,2525.871249999999,1654610.2890215279
2014,412329462,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,28,343.37763888888895,1,0.7822222222222223,1149.8666666666668
2015,412420935,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,66.4120426147,989,1470,23,148.10972222222233,14,16.70847222222222,24561.454166666666
2015,441879000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,50.55,454,918,126,2982.9962499999488,76,1034.287916666672,949476.3075000074
2015,416180500,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,46.827805159,557.583633144,1024.43003507,91,2166.5088888888667,62,514.7975000000001,527374.0209789496
2015,416243900,TRUE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,73.6076484369,1564.22651865,2553.56832169,92,2170.697222222169,70,973.6531944444495,2486289.953645603
2014,416201700,TRUE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,68.6424487899,1295.58450094,2083.26205819,71,1680.4176388888889,39,491.70430555555544,1024348.9236125516
2016,701000550,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,41.518469283500004,615.441402326,1278.89992608,194,4624.719722221947,127,1861.3465277777348,2380475.936784256
2016,412420936,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,63.874451219,989,1470,20,117.63000000000015,15,35.39138888888889,52025.34166666667
2015,770576096,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,29.7332341315,181.578710098,469.252476141,15,119.5575000000001,15,113.68652777777785,53347.68466359488
2014,701007040,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,53.7096681228,1194.18679626,2009.61543094,324,7636.174027777746,128,2202.042638888889,4425258.86669895
2015,701000673,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,52.0194274477,692.559877738,1111.09705325,124,2919.5720833333244,41,702.5856944444449,780640.8947528291
2016,701000658,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,47.2407790914,690.992931593,1574.01048536,364,8694.619027777393,191,3609.643333333316,5681616.455076774
2014,416070900,FALSE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,65.5866458407,1345.80822426,2024.51466959,74,1764.9752777777771,44,642.3956944444444,1300539.5070842328
2016,701006059,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,37.9064841143,533.850693834,1252.52673604,289,6831.597638888766,165,3306.3344444444397,4141272.2899565827
2016,701000528,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,34.1318224488,400.179418748,922.441363312,173,3969.7216666666536,107,2034.2476388889006,1876474.1653308726
2014,701000765,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,48.4091906141,940.947400951,1367.54268124,194,4510.520416666668,66,1129.038472222222,1544008.2995258912
2016,412209145,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,67.85,1419,2e3,12,84.87180555555555,9,57.7475,115495
2015,770576200,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,37.6126615776,474.003418231,928.597714218,135,2987.104305555556,117,2195.393194444442,2038637.1021708548
2015,412420947,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,62.8527602167,1021.54086466,1624.89030137,21,157.03041666666667,10,46.1725,75025.24744000634
2016,701000729,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,36.8462062276,583.153996544,1110.37667029,255,6027.87527777748,174,3119.7934722221926,3464145.8876783196
2014,412690730,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,58.3763621267,949.514352503,1294.74564745,21,352.24875000000003,5,71.6263888888889,92737.95525644993
2016,416505000,TRUE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,68.9967863633,1211.76005764,2045.30246793,9,122.94625000000019,5,37.19430555555554,76073.60494571994
2015,412329462,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,20,115.42486111111106,9,26.79097222222222,39382.72916666668
2014,441767000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,69.5,1123,1342,123,2857.6673611111028,46,386.6015277777781,518819.25027777784
2015,412420376,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,64.7641985579,942,1572.30071285,13,116.92430555555555,6,50.17722222222223,78893.68226883287
2015,701000942,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,50.4897256847,790.09881345,1171.06896409,32,681.1519444444447,22,373.54541666666654,437447.4441364008
2016,701000645,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,49.6107708559,1061.84631015,1772.04297811,341,8135.785555554816,173,3486.4726388888444,6178179.358115681
2014,770576153,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,31.2007857146,186.410692809,462.578141202,18,205.9134722222221,18,183.97694444444437,85103.71298513476
2014,412331036,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,26,170.15055555555563,9,48.18277777777777,70828.68333333333
2014,440818000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,57.71,737,1194,120,2771.821388888887,57,622.8476388888894,743680.0808333339
2015,701006138,FALSE,TRUE,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,55.3160544941,843.813492561,1453.63342404,124,2902.6208333333084,74,1306.4150000000038,1899048.5096672121
2015,441766000,TRUE,TRUE,South Korea,KOR,unknown,trawlers,trawlers,69.94,1105,1342,113,2678.7949999999555,63,553.5645833333324,742883.6708333343
2014,412329694,TRUE,TRUE,China,CHN,unknown,trawlers,trawlers,72.1926469839,1617,2787.61649953,29,80.14569444444442,22,47.392777777777766,132112.88929189212
2014,470100540,TRUE,TRUE,United Arab Emirates,ARE,NA,trawlers,trawlers,56.3315671733,865.040785849,1406.33472348,178,4250.355555555569,54,681.1126388888886,957872.3546705383
2014,725002460,FALSE,TRUE,Chile,CHL,unknown,drifting_longlines,drifting_longlines,55.37,1197,1192.96,30,331.6693055555554,9,43.96,52442.5216
2015,701006147,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,59.8298851761,891.214518354,1343.27817543,101,2338.285277777781,63,1021.8675000000005,1372652.3109312155
2015,440684000,FALSE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,55.02,951,1176,128,2959.755138888868,67,646.419583333335,760189.4300000032
2016,416031700,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,63.548437114,1072.02193835,1881.69440104,41,904.361805555554,29,305.8416666666663,575500.551771408
2014,701006063,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,33.6240586037,409.347893231,834.815652402,310,7366.9906944444465,124,2284.644722222223,1907257.1742887313
2016,412331072,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,68.8331468244,1219.3487278,1692.71226413,3,41.846805555555555,1,15.45986111111111,26169.096504524226
2014,441051000,TRUE,TRUE,South Korea,KOR,unknown,trawlers,trawlers,58.2,276,1911,44,1021.8177777777804,2,8.68888888888889,16604.466666666664
2014,701000652,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,42.0617561201,641.239369285,1321.29176323,352,8435.795416666655,185,3418.3711111111074,4516665.592774492
2016,416248500,TRUE,TRUE,Taiwan,TWN,NA,trawlers,trawlers,83.3957639327,2821.45181922,2714.59855418,35,763.9154166666677,11,46.38763888888887,125923.81745960173
2014,440995000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,61.72,794,1044,124,2904.0937499999977,51,503.3677777777778,525515.96
2014,701000607,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,48.7359567731,912.644410826,1930.02343607,234,5599.841388888895,141,2877.1373611111158,5552942.535737041
2016,701000639,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,30.3457948631,367.686916984,723.124173444,243,5807.6922222215535,173,3290.7302777776717,2379606.6121453615
2016,701000515,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,44.377175312,853.151098192,1637.3469809,270,6452.138888888758,159,2865.315694444426,4691516.001623983
2014,770576149,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,27.8808770316,162.797915889,431.269709613,72,1040.2833333333322,71,955.5188888888872,412086.3537408478
2015,412420908,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,8,70.78097222222227,5,24.89694444444444,36598.508333333346
2016,701000852,TRUE,TRUE,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,56.3952875852,829.017430847,1276.22830133,184,4365.201666666609,76,1190.6909722222201,1519593.5168881314
2014,725011900,TRUE,TRUE,Chile,CHL,unknown,trawlers,trawlers,97.62,4991,5587.23,28,545.1313888888885,18,190.80527777777766,1066072.9721583342
2016,701006144,TRUE,TRUE,Argentina,ARG,NA,squid_jigger,squid_jigger,55.9900339026,966.844524582,1529.78199741,275,6558.924027777121,128,1814.9127777777694,2776420.8943138565
2016,412439588,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,59.62,955,882,32,345.94236111111115,31,328.68263888888896,289898.0875
