year,mmsi,gear_type,total_hours,total_fishing_hours,fishing_hours_eez,fishing_hours_falkland,fishing_hours_hs
2015,701000948,trawlers,7926.495972222159,741.1947222222258,650.151111111113,91.04361111111116,0
2014,701007022,trawlers,5479.197500000002,2410.7295833333333,2410.7295833333333,0,0
2016,701000666,trawlers,6310.406944444348,3478.9856944444236,3478.9856944444236,0,0
2016,701006615,trawlers,3873.0905555555355,2080.9044444444385,2080.9044444444385,0,0
2015,701006138,squid_jigger,2905.428888888856,1309.2230555555602,1177.5750000000032,128.8400000000002,2.8080555555555557
2014,701000511,trawlers,8091.41694444444,2983.9575000000013,2983.9575000000013,0,0
2014,701006046,trawlers,8693.400416666553,3447.1916666666684,3022.047361111111,425.14430555555555,0
2015,701000588,fixed_gear,5519.283333333263,3312.1465277777515,3312.1465277777515,0,0
2015,701006066,trawlers,6844.556805555341,1631.1655555555599,1631.1655555555599,0,0
2016,701000686,trawlers,6281.467083333061,2682.2575000000006,2682.2575000000006,0,0
2016,701006698,drifting_longlines,2445.146388888827,589.8408333333398,589.8408333333398,0,0
2016,701006605,pole_and_line,8677.358888888071,5294.905833333177,5234.284444444291,0,60.62138888888887
2016,701006300,trawlers,2103.96722222223,557.7376388888872,557.7376388888872,0,0
2016,701006069,squid_jigger,5079.101944444372,1608.4768055555376,1608.4768055555376,0,0
2016,701000639,trawlers,5807.692222221525,3290.7302777776436,3290.7302777776436,0,0
2014,701000577,trawlers,6192.298055555551,3995.678333333334,3995.678333333334,0,0
2015,701000696,trawlers,5283.039999999967,2572.744166666651,2572.744166666651,0,0
2016,701000731,trawlers,4528.443055555499,1475.9344444444278,1475.9344444444278,0,0
2016,701000588,fixed_gear,6956.226666666638,2153.3672222222217,2153.3672222222217,0,0
2015,701006468,trawlers,7609.444166666626,2461.719999999984,2461.719999999984,0,0
2014,701000529,trawlers,5798.114444444418,2025.265694444445,2025.265694444445,0,0
2014,701006056,trawlers,4094.905555555556,828.0611111111114,792.324166666667,35.73694444444445,0
2015,701000549,trawlers,8434.460138888557,2987.960555555539,2987.960555555539,0,0
2016,701007014,trawlers,14137.979305554903,1246.6390277777773,1246.6390277777773,0,0
2015,701006005,trawlers,5412.989166666389,2171.315277777737,2171.315277777737,0,0
2016,701000662,trawlers,5918.5338888887345,2257.747638888863,2257.747638888863,0,0
2014,701000764,trawlers,6199.254444444444,2478.362083333334,2478.362083333334,0,0
2014,701000632,trawlers,3632.9455555555533,1098.9680555555549,777.3088888888893,321.65916666666664,0
2014,701000596,trawlers,5124.99416666663,470.1219444444443,438.86305555555566,31.258888888888887,0
2016,701000680,squid_jigger,4014.3536111110975,2466.6406944444343,2466.6406944444343,0,0
2016,701108000,trawlers,7384.841527777326,2813.4827777777145,2813.4827777777145,0,0
2015,701000929,purse_seines,8423.609027777295,404.990694444444,404.990694444444,0,0
2016,701000646,trawlers,6462.301805555053,1552.1755555555446,1552.1755555555446,0,0
2016,701000932,trawlers,6890.123749999848,3726.7705555555294,3726.7705555555294,0,0
2015,701006059,trawlers,6079.255833333278,3238.0509722222,3238.0509722222,0,0
2015,701000857,trawlers,6771.507916666667,392.1658333333334,316.0408333333334,76.12500000000001,0
2016,701000512,drifting_longlines,8190.857222222133,3852.9198611110714,3610.8922222221927,242.02763888888822,0
2016,701006026,trawlers,6968.844722222154,2741.5198611111155,2741.5198611111155,0,0
2016,701006149,trawlers,5917.063194444343,1715.2383333333305,1713.6197222222197,1.6186111111111112,0
2014,701006143,squid_jigger,8622.717777777745,906.7238888888884,685.1018055555551,221.62208333333334,0
2015,701000511,trawlers,8575.323888888819,2695.287222222222,2695.287222222222,0,0
2016,701000668,fixed_gear,5090.876388888684,2661.4227777777264,2661.4227777777264,0,0
2014,701000597,squid_jigger,7881.7195833333535,1335.7338888888894,1236.608888888889,99.12500000000001,0
2014,701000681,trawlers,4477.27138888888,1292.3409722222236,1178.957500000001,82.4013888888889,30.982083333333335
2015,701000907,trawlers,5746.303888888748,762.2052777777781,578.9838888888893,183.22138888888884,0
2016,701006147,trawlers,1921.1944444444466,995.7695833333335,995.7695833333335,0,0
2014,701096000,trawlers,5618.524722222162,2873.71930555556,2873.71930555556,0,0
2014,701006133,trawlers,4464.247777777777,661.9187499999998,661.9187499999998,0,0
2014,701006074,trawlers,4275.5975000000035,2213.089861111119,2213.089861111119,0,0
2014,701537000,trawlers,5658.396388888876,61.764583333333334,61.764583333333334,0,0
2016,701000907,trawlers,6561.799166666616,1434.6045833333364,1434.6045833333364,0,0
2015,701006582,trawlers,3141.6399999999994,953.0034722222223,953.0034722222223,0,0
2016,701000529,trawlers,6248.983333333163,1043.4375,1043.4375,0,0
2016,701000924,trawlers,4369.213333333297,1270.8781944444452,1117.0716666666676,0,0
2015,701000720,drifting_longlines,4882.131388888773,1892.3473611110821,1892.3473611110821,0,0
2016,701042000,trawlers,4899.857361110961,2284.534027777731,2131.334305555515,153.1997222222225,0
2014,701000732,trawlers,6606.7933333333285,3130.299027777796,2743.484861111111,386.8141666666665,0
2015,701000742,trawlers,5486.714999999986,3560.942777777758,3560.942777777758,0,0
2015,701006061,trawlers,8644.408611110992,2529.745972222204,2529.745972222204,0,0
2014,701006147,trawlers,3211.5786111111047,263.1404166666666,263.1404166666666,0,0
2014,701000672,squid_jigger,3938.5088888888845,589.6944444444446,481.23055555555567,108.4638888888889,0
2014,701000849,trawlers,7523.47125,1956.5687499999992,1956.5687499999992,0,0
2014,701007040,trawlers,7789.158472222182,2202.0426388888864,2202.0426388888864,0,0
2016,701006445,trawlers,3063.555277777712,2176.282499999962,2058.3781944443976,117.90430555555555,0
2016,701000649,trawlers,5656.246388888558,3182.0831944444003,3182.0831944444003,0,0
2016,701007036,trawlers,8628.625833333313,2615.5055555555573,2615.5055555555573,0,0
2016,701000506,trawlers,2599.8494444444445,456.7994444444445,456.7994444444445,0,0
2015,701000543,trawlers,5060.43638888888,711.3198611111108,711.3198611111108,0,0
2014,701000561,trawlers,8252.578888888944,1588.205277777784,1588.205277777784,0,0
2016,701000820,trawlers,8500.448749999834,2825.431805555567,2825.431805555567,0,0
2014,701000546,trawlers,4701.633055555512,2126.7697222222328,2126.7697222222328,0,0
2014,701006037,trawlers,8317.899722222133,2929.3545833333274,2929.3545833333274,0,0
2016,701000800,fixed_gear,5307.582499999785,3093.7043055555287,3093.7043055555287,0,0
2015,701000919,trawlers,4702.744722222067,2319.7230555555257,2319.7230555555257,0,0
2016,701006139,trawlers,5159.974166666633,1153.248611111108,1153.248611111108,0,0
